1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.318950645481677064e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.976538104857632261e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.734511249660690702e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.719886017301100978e+01 1.000000000000000021e-02 1.000000000000000021e-02 6.558787659678317894e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 8.192674264507020965e+00 1.539228609788221291e+00 8.385220713544521143e-01 1.000000000000000021e-02 1.011602033077188878e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.386069902971978518e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.263360065395466636e+00 1.000000000000000021e-02 1.336441866862457317e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 5.936245353893478516e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 7.787164417159594620e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.875071969277869854e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.302347087760008293e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.044174548207531972e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000194757425e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.578729758445710729e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 5.215714458819982191e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 9.928134085134309172e-01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
1.000000000000000021e-02 8.069229054496750209e+00 1.000000000000000021e-02 4.169032253961568735e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.554629833143600592e+01 4.308629994413693431e+00 1.000000000000000021e-02 8.452585619332804612e+00 3.603183248046486487e+00 1.000000000000000021e-02 1.000000000000000021e-02 2.136721106400328196e+00 1.000000000000000021e-02 1.000000000000000021e-02 9.979410848168862813e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 7.099699559773639201e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 9.675287017275286061e+00 1.000000000000000021e-02 1.059721333039913205e+01 1.000000000000000021e-02 4.619850182483888013e+00 1.000000000000000021e-02 7.289220271647568694e+00 1.849121434513347140e+01 1.000000000000000021e-02 1.273471777452050624e+01 1.889931031929936367e+01 1.000000000000000021e-02 1.000000000000000021e-02 4.848538297878500991e+00 2.635745663727258048e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.554197350259634902e+00 1.000000000000000021e-02 2.371299534762654648e+00 1.000000000000000021e-02 6.630839003243280239e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 4.038230471879450789e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.381438163861647439e+01 1.000000000000000021e-02 5.430677145138001372e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.977959047327853170e+01 5.627926508503250602e+00 2.276969682807653772e+00 1.000000000000000021e-02 1.000000000000000021e-02 8.037527707032976920e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 4.983415408003851965e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.033466466624632929e+00 1.000000000000000021e-02 2.483983036019847823e+00 1.000000000000000021e-02 2.228009021769219089e+01 3.765732917282081704e+00
5.095245219728021802e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.244228813761598218e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 6.255663398781854845e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 4.639307406826494784e+00 1.000000000000000021e-02 9.039832739469728651e-01 1.031335965907888896e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.570971000341047308e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 9.281988330713714319e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.220267215257518689e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.885042174628978273e+00 3.920072242425958198e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.354193395676221545e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.271956982089633925e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.503804520776080178e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.917041533371849127e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.779122748416865685e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.295775777349297719e+00 1.000000000000000021e-02 1.000000000000000021e-02
1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.114525116562417484e+00 4.019575250308745851e+00 1.000000000000000021e-02 1.000000000000000021e-02 6.506194331197975522e+00 9.862363191259341022e+00 2.144578741538614608e+01 1.000000000000000021e-02 3.174131486011936332e+01 1.000000000000000021e-02 1.000000000000000021e-02 2.165772102030597068e+01 3.977468121444446503e+00 1.000000000000000021e-02 1.000000000000000021e-02 3.343368752559505452e+01 3.122219470905848482e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.358597189901690427e+01 1.000000000000000021e-02 2.003006580637483935e+01 1.000000000000000021e-02 1.987689684414017322e+01 1.000000000000000021e-02 8.643178316822716312e+00 1.491926878088642816e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.469492815885682546e+01 5.183489425815151463e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.225888564198977448e+01 1.000000000000000021e-02 1.580608652268443670e+01 7.130120159817829872e+00 1.213056117772125653e+01 1.065306981965088973e+01 1.000000000000000021e-02 1.000000000000000021e-02 9.449275623823213621e+00 1.000000000000000021e-02 8.773508334268678155e+00 1.000000000000000021e-02 6.941068872855935012e+01 1.167059925746543314e+02 9.352384473475913396e+00 1.656310713506340804e+01 5.716339343455152289e+01 9.792982191167546091e+00 2.322122736969381762e+01 1.000000000000000021e-02 1.000000000000000021e-02 4.153338881270478566e+00 5.099002227958023603e+00 1.214761754755453893e+01 1.000000000000000021e-02 1.893814774076156127e+01 1.440086853416027601e+01 2.112357953678078104e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.690292003435816426e+01 1.673313391660533611e+01 1.000000000000000021e-02 1.000000000000000021e-02 9.798664519628701441e+00 1.000000000000000021e-02 4.788313675326347152e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 6.458141478473839570e+00 2.323668888198159976e+01 2.304727751045983553e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.224032407535296585e+01 1.000000000000000021e-02 2.516468979434715791e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.984104111837831041e+01 1.570387512834911448e+01 1.000000000000000021e-02 1.000000000000000021e-02 4.539726400433718112e+00 9.118002084917930006e+01 2.194048627809372576e+01
1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 6.227667189515214474e+00 4.513551137926135048e+00 1.797957009012145058e+00 2.981639751037864716e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 8.817238961232999328e-01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.575478956434571565e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.149388014355475107e+01 1.000000000000000021e-02 1.665452301929124079e+00 1.000000000000000021e-02 1.000000000000000021e-02 5.622255409825831052e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.296458110677207509e+00 4.936443081075945649e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.921996125760704111e+00 4.056448790411040228e+00 8.654027159410215830e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.568185730801771260e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.724662242057953598e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.557063646719762495e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.131978596536512116e+00 1.540382011327880107e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
1.000000000000000021e-02 1.000000000000000021e-02 3.009764550247782555e+00 1.000000000000000021e-02 1.187373372773931290e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.367254290397915906e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.445307293273419003e+00 2.914178504642658041e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.672582080975807406e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 7.269962909369838577e+00 1.000000000000000021e-02 7.628579883855348953e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 5.604908291630426476e+00 5.756059409407371597e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.603025071398874291e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.898419549529812400e+00 2.735106442385066394e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.403243808038580287e+00 1.000000000000000021e-02 2.173084254196714582e+00 1.041459143012047228e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.201733361273921830e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
1.000000000000000021e-02 4.960213831589309841e+00 1.000000000000000021e-02 2.167935269226158823e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.930168411497480463e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.520849273987555428e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 4.473349961258271890e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 8.538595641050829244e+00 1.000000000000000021e-02 1.559904164334505694e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.412916261026565223e+01 1.064330180833922768e+01 1.163691831361517792e+01 3.655916099313493817e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.365894036743665474e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.293800407714520695e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.776811678974032560e+01 2.818249013547114501e+01 8.738719123481491380e+00 6.158943757994252977e+00 1.000000000000000021e-02 1.992838215710674277e+01 6.728428860375321285e+00 1.045753525980422083e+01 2.581202587844776186e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.229700438174779809e+00 1.000000000000000021e-02 1.428586538918036908e+01 1.151351167756448568e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.693321466692231425e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.984480634699805890e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.089219589871412541e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 7.198221081409938549e+00 1.000000000000000021e-02 1.000000000000000021e-02 2.843959856419720467e+01 3.825390665472738316e+00 4.937168112420637023e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.153266001677486940e+00
1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.829048352377861564e+00 1.000000000000000021e-02 4.641021413493146675e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.162690884604162367e+00 2.250736165314263104e+01 1.575554897470551907e+01 4.289331643590871934e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.303800220266150411e+01 8.221668830075760326e+00 2.720087477954840072e+00 4.329288219540760707e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.869944811363339010e+00 1.000000000000000021e-02 9.453810842585680163e+00 1.000000000000000021e-02 2.959283467053362315e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 8.374698337753075705e+00 1.571732687539214623e+01 1.000000000000000021e-02 1.938247740574590949e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 9.674497450872712179e+00 9.414286311405415830e+00 1.194843865638030911e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.415845019503217372e+01 6.762982766875182072e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 4.855170661747270522e+00 1.000000000000000021e-02 4.441303470651338792e+00 1.000000000000000021e-02 2.289056786727756254e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.874370625267027801e+00 1.000000000000000021e-02 5.391026110821138140e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 9.589173626773529691e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.428616068830690189e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.913983549764292746e+00 3.253849813080902376e+00 1.000000000000000021e-02 1.000000000000000021e-02 3.959252684995741678e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
